planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  998	2B03_419_PC	Redondez DIN	gdtRound	0.0068104	0.0000000	0.0120000	0.0000000	0.0068104		2B03_Central	0.0016061					0.0120000	0.0000000									175.9016717	109.0097071	0.1314549
EMBRAGUE-OP20-F	  998	2B03_418_PC	Forma cilíndrica DIN	gdtCyl	0.0233479	0.0000000	0.0150000	0.0000000	0.0233479	0.0083479	CIL_D65	0.0024497					0.0150000	0.0000000									175.9002160	110.0000000	0.1307541
EMBRAGUE-OP20-F	  998	2B03_416_PC	Perpendicularidad DIN	gdtPerp	0.0054221	0.0000000	0.0150000	0.0000000	0.0054221		CIL_D65	0.0022580					0.0150000	0.0000000						2F0			175.9003345	110.0000000	0.1308242
EMBRAGUE-OP20-F	  998	2B03_417_LB	Posición DIN polar 2d	gdtPosPol2d	0.0300589	0.0000000	0.0600000	0.0000000	0.0300589		2B03_Central	0.0015868			1		0.0600000	0.0000000									175.9016856	109.0097071	0.1314544
EMBRAGUE-OP20-F	  998	2B03_417_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	0.0133633	0.0000000	0.0300000	-0.0300000	0.0133633		2B03_Central	0.0015868		2B03_417_LB			0.0300000	-0.0300000									175.9016856	109.0097071	0.1314544
EMBRAGUE-OP20-F	  998	2B03_417_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	110.9931219	111.0000000	0.0300000	-0.0300000	-0.0068781		2B03_Central	0.0015868		2B03_417_LB			0.0300000	-0.0300000									175.9016856	109.0097071	0.1314544
EMBRAGUE-OP20-F	  998	2B03_2B0_RF	Posición DIN polar 2d	gdtPosPol2d	0.0408090	0.0000000	0.0600000	0.0000000	0.0408090		2B03_Central	0.0028994			1		0.0600000	0.0000000									175.9019748	109.0097072	0.1323101
EMBRAGUE-OP20-F	  998	2B03_2B0_RF.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	0.0056463	0.0000000	0.0300000	-0.0300000	0.0056463		2B03_Central	0.0028994		2B03_2B0_RF			0.0300000	-0.0300000									175.9019748	109.0097072	0.1323101
EMBRAGUE-OP20-F	  998	2B03_2B0_RF.X	Posición DIN polar 2d.X	gdtPosPol2d.X	175.9803923	176.0000000	0.0300000	-0.0300000	-0.0196077		2B03_Central	0.0028994		2B03_2B0_RF			0.0300000	-0.0300000									175.9019748	109.0097072	0.1323101
EMBRAGUE-OP20-F	  998	3B03_478_RFL	Diámetro	diameter	52.0267468	52.0230000	0.0230000	-0.0230000	0.0037468		D_52	0.0017106					0.0230000	-0.0230000									175.8991609	127.9107116	0.1322952
